dbn,lat,long,2007type,2007enrollment,2007pi,2007overall,2007progress,2007performance,2007environment,2008type,2008enrollment,2008pi,2008overall,2008progress,2008performance,2008environment,2009type,2009enrollment,2009pi,2009overall,2009progress,2009performance,2009environment,2010type,2010enrollment,2010pi,2010overall,2010progress,2010performance,2010environment,2011type,2011enrollment,2011pi,2011overall,2011progress,2011performance,2011environment
19K431,40.666868,-73.895122,,,,,,,,,,,,,,,,,,,,,,YABC,263,,56.52173913,69.56521739,60.86956522,8.695652174,YABC,233,,90.90909091,90.90909091,72.72727273,95.45454545
15K094,40.64373,-74.008795,Elementary,1160,54.63917526,96.72413793,98.28178694,24.22680412,48.62542955,Elementary,1070,54.4991511,87.86324786,88.88888889,49.23076923,43.58974359,Elementary,981,54.68227425,73.31081081,64.52702703,50.50675676,51.85810811,Elementary,1119,59.63149079,50.25210084,60.33613445,48.57142857,20.16806723,Elementary,1232,61.52570481,49.16107383,60.5704698,48.32214765,22.81879195
02M114,40.780452,-73.947379,Middle,358,98.71382637,84.77508651,54.83870968,98.39228296,90.38461538,Middle,365,97.92899408,70.12578616,57.86163522,94.96855346,84.27672956,Middle,381,98.25072886,68.99696049,79.93920973,72.34042553,89.36170213,Middle,388,95.90163934,97.07602339,84.79532164,99.12280702,96.19883041,Middle,434,96.15384615,98.32869081,93.31476323,99.44289694,94.42896936
02M116,40.744511,-73.977906,Elementary,733,90.03436426,94.31034483,78.86597938,98.45360825,90.03436426,Elementary,794,92.35993209,9.401709402,3.58974359,81.53846154,38.29059829,Elementary,782,92.47491639,75.50675676,86.48648649,89.52702703,27.7027027,Elementary,788,91.62479062,60.16806723,32.94117647,91.59663866,53.44537815,Elementary,785,91.2106136,39.59731544,17.44966443,88.75838926,66.44295302
02M111,40.76588,-73.989776,K-8,550,63.86554622,83.89830508,91.59663866,21.8487395,38.65546218,K-8,572,52.51798561,61.15107914,77.69784173,46.76258993,30.21582734,K-8,527,50.3649635,56.20437956,70.80291971,37.95620438,35.76642336,K-8,552,56.08108108,69.59459459,81.75675676,25,22.97297297,K-8,576,54.19354839,13.7254902,22.22222222,12.41830065,22.22222222
15K656,40.683951,-73.980266,HS,707,81.65137615,19.49152542,4.587155963,30.08474576,33.02752294,HS,603,81.12676056,38.38028169,47.88732394,25,34.15492958,HS,576,80.78947368,31.93548387,29.67741935,28.06451613,59.67741935,HS,608,81.2195122,28.01204819,56.62650602,11.74698795,42.1686747,HS,669,79.29411765,60.54216867,62.65060241,53.61445783,38.85542169
27Q323,40.584543,-73.825162,Middle,451,99.35691318,64.35986159,20.32258065,99.35691318,94.87179487,High School Combination,696,98.43653638,57.54716981,23.89937107,96.85534591,92.13836478,High School Combination,739,98.67001688,75.68389058,86.32218845,100,88.14589666,High School Combination,848,98.90243902,96.49122807,96.19883041,100,74.26900585,High School Combination,970,98.57767722,81.8136054,74.07079572,94.913498,83.99335504
13K509,40.698274,-73.986523,HS,313,60.55045872,13.55932203,34.25076453,3.813559322,37.9204893,HS,314,47.6056338,33.09859155,34.50704225,65.14084507,8.098591549,HS,316,45.52631579,14.51612903,43.5483871,3.548387097,4.193548387,HS,314,25.36585366,39.15662651,32.22891566,75.30120482,28.31325301,HS,261,27.29411765,0.301204819,0.301204819,19.87951807,4.21686747
27Q324,40.586012,-73.825317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HS,87,43.05882353,,,,
08X305,40.821218,-73.85593,HS,357,26.60550459,6.779661017,11.9266055,10.16949153,21.40672783,HS,387,9.295774648,53.52112676,58.09859155,67.95774648,38.73239437,HS,380,9.473684211,20,28.38709677,15.48387097,31.29032258,HS,392,9.268292683,52.40963855,62.65060241,44.87951807,48.19277108,HS,365,9.411764706,42.1686747,62.95180723,13.25301205,45.18072289
08X304,40.82708,-73.829211,Elementary,432,66.66666667,65,52.23367698,69.41580756,74.39862543,Elementary,536,69.60950764,91.96581197,92.99145299,94.01709402,43.58974359,Elementary,479,69.89966555,79.22297297,81.08108108,91.21621622,55.57432432,Elementary,472,72.36180905,72.60504202,60.33613445,82.85714286,75.29411765,Elementary,475,73.6318408,55.87248322,32.2147651,80.36912752,82.04697987
08X301,40.822291,-73.906739,Middle,431,3.536977492,22.83737024,26.12903226,27.65273312,25.64102564,Middle,359,4.142011834,33.64779874,37.73584906,53.4591195,37.42138365,Middle,373,4.081632653,16.10942249,14.58966565,36.47416413,9.422492401,Middle,326,11.20218579,36.25730994,35.67251462,23.39181287,54.97076023,Middle,338,23.07692308,16.71309192,21.16991643,20.05571031,23.11977716
08X302,40.816078,-73.901599,Middle,918,12.86173633,70.58823529,70.32258065,55.30546624,59.93589744,Middle,841,8.875739645,89.93710692,83.96226415,78.30188679,69.18238994,Middle,795,9.037900875,94.83282675,84.49848024,100,77.81155015,Middle,781,8.196721311,85.67251462,87.71929825,69.29824561,79.53216374,Middle,724,13.58974359,96.37883008,98.60724234,73.25905292,63.78830084
30Q230,40.752618,-73.892883,Middle,976,71.70418006,65.05190311,50.96774194,72.66881029,57.05128205,Middle,981,74.55621302,51.25786164,49.37106918,66.03773585,42.13836478,Middle,964,75.21865889,75.07598784,75.37993921,65.65349544,32.52279635,Middle,945,75.40983607,83.33333333,77.48538012,76.9005848,54.38596491,Middle,960,79.23076923,50.69637883,43.17548747,70.4735376,57.93871866
13K265,40.697177,-73.976104,Middle,648,34.83976912,83.62999238,83.13850252,75.32631206,46.72577041,High School Combination,948,38.14942912,78.11143591,71.71693684,91.01337585,71.35485871,High School Combination,546,37.79039435,27.01539367,33.3307187,55.71722718,18.06990881,High School Combination,521,40.04531521,44.23835694,50.2668569,54.71094906,21.02004509,High School Combination,493,40.34690799,57.65974763,76.57775951,46.07133268,22.10205725
30Q235,40.766898,-73.923044,Middle,195,24.75884244,,,8.681672026,98.3974359,Middle,129,32.84023669,97.16981132,100,39.93710692,100,Middle,110,34.11078717,91.4893617,98.48024316,48.32826748,100,Middle,163,40.43715847,93.56725146,99.12280702,4.385964912,100,Middle,194,74.61538462,93.0362117,99.72144847,0.278551532,96.93593315
30Q234,40.766898,-73.923044,Elementary,697,63.57388316,67.06896552,51.20274914,60.65292096,92.78350515,Elementary,693,65.02546689,34.52991453,15.72649573,59.48717949,83.41880342,Elementary,655,65.2173913,94.93243243,82.09459459,63.85135135,79.22297297,Elementary,652,66.83417085,88.40336134,75.46218487,85.37815126,89.07563025,Elementary,663,67.9933665,29.69798658,12.91946309,73.15436242,82.04697987
15K001,40.648959,-74.01142,Elementary,1078,18.38487973,66.89655172,50.34364261,73.5395189,85.73883162,Elementary,1115,26.82512733,41.36752137,37.43589744,53.67521368,66.4957265,Elementary,968,27.090301,46.28378378,33.27702703,57.77027027,76.35135135,Elementary,1025,29.31323283,31.93277311,21.00840336,61.17647059,65.71428571,Elementary,1055,31.01160862,57.55033557,52.68456376,76.84563758,65.77181208
28Q048,40.693736,-73.796358,Elementary,364,48.10996564,23.62068966,28.52233677,50.51546392,11.51202749,Elementary,352,49.74533107,38.97435897,35.21367521,43.76068376,70.25641026,Elementary,346,49.83277592,27.02702703,49.49324324,28.37837838,2.533783784,Elementary,360,50.58626466,8.067226891,19.32773109,4.537815126,7.058823529,Elementary,351,46.60033168,8.55704698,11.40939597,13.25503356,27.68456376
04M497,40.793649,-73.948488,Elementary,188,68.04123711,10.68965517,57.90378007,0.171821306,84.87972509,Elementary,189,70.1188455,33.84615385,71.11111111,0.512820513,86.83760684,Elementary,183,70.40133779,47.12837838,74.49324324,9.290540541,70.94594595,Elementary,186,73.70184255,7.394957983,5.546218487,7.394957983,93.94957983,Elementary,190,72.13930348,19.46308725,13.9261745,34.73154362,86.57718121
04M495,40.790191,-73.944092,HS,383,22.62996942,66.94915254,59.02140673,74.15254237,45.25993884,HS,384,30.42253521,69.36619718,61.26760563,72.18309859,83.8028169,HS,375,29.21052632,74.19354839,77.74193548,58.70967742,80,HS,367,19.02439024,87.34939759,83.73493976,71.68674699,74.69879518,HS,360,58.58823529,73.79518072,69.87951807,30.72289157,65.36144578
13K046,40.69453,-73.971644,Elementary,391,29.03780069,66.37931034,87.45704467,22.16494845,12.02749141,Elementary,394,15.6196944,96.23931624,98.11965812,39.31623932,41.36752137,Elementary,325,15.88628763,35.81081081,40.37162162,32.26351351,29.39189189,Elementary,326,18.9279732,87.22689076,92.10084034,35.6302521,41.8487395,Elementary,348,20.39800995,91.77852349,96.97986577,53.8590604,7.88590604
84K791,40.632149,-73.969887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EC,200,52.27272727,,,,
31R058,40.582791,-74.160867,Elementary,759,87.97250859,40.34482759,37.11340206,51.20274914,53.78006873,Elementary,751,86.41765705,69.91452991,78.11965812,49.23076923,70.25641026,Elementary,716,86.62207358,45.10135135,50.84459459,34.12162162,59.12162162,Elementary,734,84.92462312,35.12605042,25.54621849,50.75630252,57.98319328,Elementary,756,85.5721393,50,43.45637584,42.7852349,56.37583893
31R053,40.551926,-74.13664,Elementary,706,96.39175258,36.55172414,20.27491409,83.67697595,38.83161512,Elementary,705,96.43463497,25.2991453,19.82905983,56.06837607,54.18803419,Elementary,653,96.48829431,34.29054054,41.72297297,44.93243243,64.86486486,Elementary,677,95.64489112,55.12605042,51.93277311,23.86554622,73.1092437,Elementary,656,94.52736318,73.82550336,69.79865772,42.7852349,82.04697987
31R052,40.58255,-74.089012,Elementary,639,88.83161512,15.51724138,20.4467354,23.88316151,37.97250859,Elementary,643,85.7385399,1.709401709,5.811965812,2.393162393,17.60683761,Elementary,619,85.95317726,23.64864865,64.18918919,10.81081081,0.506756757,Elementary,637,86.93467337,16.47058824,34.45378151,16.80672269,1.176470588,Elementary,615,87.2305141,7.718120805,12.75167785,5.536912752,27.68456376
31R051,40.623077,-74.145522,Middle,1208,59.48553055,14.53287197,23.5483871,20.90032154,7.692307692,Middle,1175,55.91715976,25.47169811,30.50314465,21.3836478,23.89937107,Middle,1170,56.85131195,19.75683891,10.94224924,12.46200608,20.36474164,Middle,1080,50.54644809,43.2748538,48.83040936,48.5380117,17.54385965,Middle,982,49.74358974,43.454039,49.5821727,52.92479109,33.42618384
31R050,40.560954,-74.124332,Elementary,544,93.29896907,4.137931034,24.39862543,0.859106529,31.78694158,Elementary,592,94.05772496,60.68376068,88.88888889,14.01709402,19.82905983,Elementary,563,94.14715719,28.88513514,57.43243243,11.48648649,17.39864865,Elementary,617,94.639866,42.35294118,60.33613445,17.64705882,20.16806723,Elementary,669,95.02487562,68.2885906,75,65.26845638,33.22147651
31R057,40.611136,-74.083799,Elementary,628,36.59793814,70.17241379,75.42955326,11.6838488,46.39175258,Elementary,657,19.524618,21.02564103,34.87179487,11.11111111,31.62393162,Elementary,652,19.89966555,27.02702703,23.14189189,5.236486486,33.61486486,Elementary,589,23.28308208,83.52941176,89.74789916,23.36134454,23.86554622,Elementary,613,24.54394693,13.42281879,24.83221477,11.40939597,5.369127517
31R056,40.541856,-74.213943,Elementary,747,96.90721649,17.75862069,17.18213058,60.82474227,21.99312715,Elementary,765,97.79286927,16.41025641,18.46153846,32.47863248,36.92307692,Elementary,712,97.82608696,39.69594595,67.73648649,38.51351351,7.263513514,Elementary,714,94.97487437,6.218487395,7.394957983,34.62184874,2.857142857,Elementary,725,95.85406302,1.174496644,2.181208054,27.34899329,8.724832215
31R055,40.536625,-74.163037,Elementary,664,99.14089347,12.4137931,9.793814433,34.87972509,63.05841924,Elementary,703,98.6417657,53.5042735,74.35897436,29.4017094,26.83760684,Elementary,671,98.66220736,7.263513514,7.939189189,35.64189189,13.51351351,Elementary,675,97.98994975,0.336134454,1.008403361,3.865546218,7.058823529,Elementary,673,97.67827529,26.67785235,25.83892617,28.8590604,33.89261745
31R054,40.602779,-74.137259,Elementary,819,89.00343643,50,36.94158076,67.6975945,66.49484536,Elementary,852,88.11544992,18.29059829,11.62393162,59.48717949,36.92307692,Elementary,810,88.29431438,12.83783784,15.70945946,35.64189189,19.59459459,Elementary,823,85.59463987,4.87394958,2.016806723,53.44537815,62.18487395,Elementary,854,83.91376451,3.523489933,3.187919463,30.70469799,30.36912752
27Q254,40.6972,-73.847886,Elementary,491,60.48109966,31.20689655,4.467353952,96.90721649,87.97250859,Elementary,593,59.93208829,98.97435897,96.23931624,100,98.29059829,Elementary,595,59.69899666,98.98648649,100,100,100,Elementary,587,55.94639866,98.82352941,97.98319328,99.32773109,99.32773109,Elementary,600,55.55555556,99.4966443,98.65771812,99.32885906,96.30872483
27Q253,40.607247,-73.748799,Elementary,451,32.98969072,40.86206897,40.72164948,60.99656357,40.89347079,Elementary,497,35.31409168,36.41025641,19.14529915,77.26495727,66.4957265,Elementary,497,35.6187291,23.64864865,9.459459459,37.16216216,85.47297297,Elementary,522,15.74539363,32.26890756,28.06722689,36.63865546,56.30252101,Elementary,493,17.74461028,7.55033557,6.208053691,15.77181208,78.3557047
27Q475,40.695171,-73.833815,HS,3676,40.06116208,20.33898305,44.64831804,13.55932203,15.59633028,HS,3587,42.25352113,1.408450704,2.464788732,1.056338028,3.873239437,HS,3504,40,20.96774194,38.38709677,0.967741935,39.35483871,HS,3174,47.07317073,19.27710843,50,3.915662651,9.036144578,HS,2910,46.58823529,12.65060241,39.75903614,3.614457831,12.65060241
22K119,40.626038,-73.938733,Elementary,483,57.73195876,50.68965517,22.33676976,80.58419244,91.75257732,Elementary,470,60.27164686,48.88888889,35.38461538,60.68376068,95.04273504,Elementary,505,60.03344482,31.92567568,18.91891892,40.54054054,92.56756757,Elementary,515,60.63651591,62.68907563,58.99159664,53.94957983,97.4789916,Elementary,493,60.0331675,57.2147651,49.16107383,46.97986577,97.48322148
20K609,40.6351,-73.982424,,,,,,,,Middle,73,60.35502959,,,,,Middle,148,60.64139942,62.61398176,58.66261398,80.24316109,88.14589666,Middle,212,68.85245902,47.07602339,57.89473684,41.8128655,45.32163743,High School Combination,295,66.07843137,78.83008357,85.51532033,61.55988858,81.05849582
07X343,40.810314,-73.918774,Middle,221,7.395498392,95.15570934,92.90322581,65.59485531,93.58974359,Middle,273,9.467455621,77.04402516,70.12578616,57.2327044,81.76100629,Middle,260,9.620991254,96.96048632,91.18541033,80.24316109,94.22492401,Middle,235,22.67759563,77.77777778,76.02339181,60.52631579,89.18128655,Middle,244,9.230769231,79.94428969,74.65181059,59.33147632,88.02228412
18K637,40.634451,-73.916927,,,,,,,,,,,,,,,HS,61,23.42105263,,,,,HS,130,30.24390244,,,,,HS,187,28.70588235,,,,
20K192,40.6288,-73.97954,Elementary,442,59.96563574,42.06896552,56.0137457,22.33676976,61.8556701,K-8,488,51.79856115,97.12230216,95.68345324,46.76258993,91.36690647,K-8,483,49.6350365,81.02189781,89.7810219,15.32846715,73.72262774,K-8,545,54.05405405,91.89189189,98.64864865,17.56756757,56.75675676,K-8,587,56.12903226,79.08496732,90.19607843,15.03267974,69.28104575
18K635,40.652203,-73.886499,,,,,,,,,,,,,,,HST,149,65,,,,,HST,199,54.54545455,,,,,HST,177,55.31914894,21.05263158,13.15789474,60.52631579,26.31578947
75R025,40.512019,-74.218688,,,,,,,,,,,,,,,,,,,,,,D75,214,,39.28571429,50,10.71428571,71.42857143,D75,222,,37.03703704,44.44444444,3.703703704,25.92592593
18K633,40.640543,-73.898601,,,,,,,,,,,,,,,HS,113,78.94736842,,,,,HS,233,83.17073171,,,,,HS,347,78.58823529,,,,
17K568,40.666251,-73.923881,,,,,,,,HST,231,57.57575758,37.03703704,44.44444444,44.44444444,55.55555556,HST,223,60,68.75,65.625,50,78.125,HST,221,77.27272727,66.66666667,76.92307692,7.692307692,100,HST,185,82.9787234,89.47368421,97.36842105,23.68421053,94.73684211
29Q109,40.720074,-73.746375,Middle,1523,60.12861736,64.70588235,69.03225806,69.1318328,8.653846154,Middle,1470,63.01775148,22.01257862,22.95597484,44.65408805,5.974842767,Middle,1269,63.26530612,10.94224924,15.19756839,20.97264438,7.902735562,Middle,1143,69.12568306,39.47368421,43.56725146,48.5380117,15.49707602,Middle,1110,74.1025641,30.91922006,37.32590529,38.16155989,13.64902507
75K140,40.655644,-73.906662,,,,,,,,,,,,,,,,,,,,,,D75,282,,28.57142857,21.42857143,64.28571429,21.42857143,D75,291,,3.703703704,14.81481481,59.25925926,3.703703704
75K141,40.656423,-73.951575,,,,,,,,,,,,,,,,,,,,,,D75,348,,35.71428571,60.71428571,17.85714286,14.28571429,D75,338,,22.22222222,51.85185185,40.74074074,7.407407407
08X125,40.829153,-73.857882,Middle,961,51.76848875,51.55709343,48.70967742,32.47588424,16.02564103,Middle,757,55.0295858,37.10691824,32.0754717,12.89308176,21.69811321,Middle,723,55.97667638,4.559270517,4.255319149,3.343465046,9.422492401,Middle,701,44.26229508,55.55555556,63.4502924,48.5380117,27.48538012,Middle,661,51.02564103,13.64902507,17.54874652,15.87743733,18.10584958
31R455,40.528152,-74.193431,HS,3844,85.62691132,53.81355932,43.73088685,49.57627119,26.60550459,HS,3848,83.66197183,64.43661972,61.97183099,53.52112676,23.23943662,HS,3864,83.68421053,62.90322581,58.38709677,51.93548387,22.25806452,HS,3876,79.26829268,56.3253012,39.45783133,52.71084337,16.86746988,HS,3813,81.88235294,61.14457831,51.20481928,61.74698795,56.92771084
08X123,40.824989,-73.874162,Middle,550,11.89710611,79.93079585,81.93548387,59.80707396,66.34615385,Middle,565,18.34319527,64.77987421,65.09433962,61.32075472,55.97484277,Middle,540,18.36734694,93.61702128,92.09726444,100,82.37082067,Middle,567,27.86885246,78.3625731,87.42690058,42.69005848,45.32163743,Middle,530,31.79487179,62.11699164,76.32311978,44.01114206,26.74094708
31R450,40.645436,-74.082149,HS,2700,59.32721713,72.03389831,72.47706422,75.84745763,55.35168196,HS,2851,50.98591549,50.70422535,44.01408451,57.04225352,50.70422535,HS,2763,49.47368421,54.51612903,48.06451613,72.90322581,59.67741935,HS,2654,41.70731707,59.93975904,42.77108434,67.1686747,48.19277108,HS,2565,51.52941176,48.19277108,36.74698795,65.6626506,45.18072289
10X306,40.850722,-73.910827,Elementary,730,3.436426117,52.06896552,75.08591065,24.91408935,50,Elementary,708,5.432937182,50.5982906,50.08547009,50.94017094,31.62393162,Elementary,729,5.685618729,70.77702703,69.42567568,66.55405405,23.64864865,Elementary,723,26.46566164,1.680672269,1.008403361,9.74789916,51.42857143,Elementary,764,31.1774461,9.228187919,16.10738255,10.5704698,26.17449664
07X162,40.814857,-73.912038,Middle,1040,42.4437299,47.75086505,64.51612903,40.19292605,43.26923077,Middle,960,42.30769231,44.65408805,61.63522013,36.47798742,28.30188679,Middle,897,43.14868805,37.08206687,62.3100304,15.80547112,5.167173252,Middle,835,22.95081967,52.92397661,65.49707602,40.64327485,8.187134503,Middle,731,14.35897436,12.81337047,18.94150418,33.98328691,7.242339833
07X161,40.814168,-73.905233,Elementary,483,15.12027491,83.96551724,80.41237113,48.10996564,84.53608247,Elementary,496,2.546689304,94.01709402,92.99145299,72.13675214,88.20512821,Elementary,520,2.341137124,86.14864865,64.18918919,53.04054054,91.55405405,Elementary,564,1.675041876,39.49579832,52.60504202,23.86554622,30.08403361,Elementary,599,1.326699834,47.48322148,64.4295302,17.7852349,33.22147651
24Q229,40.734682,-73.897108,Elementary,1235,78.69415808,51.89655172,41.92439863,69.93127148,59.79381443,Elementary,1284,79.11714771,89.91452991,90.94017094,64.27350427,38.29059829,Elementary,1255,79.43143813,89.52702703,87.33108108,63.85135135,49.49324324,Elementary,1268,79.06197655,94.62184874,95.96638655,76.47058824,71.76470588,Elementary,1349,80.09950249,95.97315436,93.95973154,81.04026846,76.00671141
